 	Label	Area	X	Y	Division
1	Pos001CFP-2.tif:0001-0287-0023:1	435	23.477	286.659	0
2	Pos001CFP-2.tif:0002-0293-0036:2	251	36.133	293.592	0
3	Pos001CFP-2.tif:0003-0292-0040:3	293	40.323	292.500	0
4	Pos001CFP-2.tif:0004-0291-0038:4	312	38.670	290.958	1
5	Pos001CFP-2.tif:0005-0301-0030:5	170	31.753	301.659	0
6	Pos001CFP-2.tif:0006-0303-0034:6	252	34.484	302.635	0
7	Pos001CFP-2.tif:0007-0296-0040:7	269	40.868	296.623	0
8	Pos001CFP-2.tif:0008-0291-0042:8	221	43.645	291.799	0
9	Pos001CFP-2.tif:0009-0292-0047:9	318	48.509	292.918	0
10	Pos001CFP-2.tif:0010-0293-0048:10	302	48.589	293.593	0
11	Pos001CFP-2.tif:0011-0296-0049:11	308	49.464	296.873	0
12	Pos001CFP-2.tif:0012-0310-0048:12	302	49.010	310.464	0
13	Pos001CFP-2.tif:0013-0315-0051:13	285	52.079	315.584	0
14	Pos001CFP-2.tif:0014-0311-0052:14	272	52.934	311.596	0
15	Pos001CFP-2.tif:0015-0304-0056:15	287	56.838	304.730	0
16	Pos001CFP-2.tif:0016-0301-0060:16	317	60.812	301.787	0
17	Pos001CFP-2.tif:0017-0298-0063:17	305	63.946	298.477	0
18	Pos001CFP-2.tif:0018-0305-0067:18	302	66.954	305.156	0
19	Pos001CFP-2.tif:0019-0317-0068:19	293	67.811	316.688	0
20	Pos001CFP-2.tif:0020-0327-0068:20	246	67.585	326.362	0
21	Pos001CFP-2.tif:0021-0349-0076:21	297	76.527	349.103	0
22	Pos001CFP-2.tif:0022-0360-0084:22	332	84.220	359.783	0
23	Pos001CFP-2.tif:0023-0372-0095:23	307	95.083	371.702	0
24	Pos001CFP-2.tif:0024-0384-0118:24	261	117.630	383.278	0
25	Pos001CFP-2.tif:0025-0391-0136:25	341	136.758	391.805	0
26	Pos001CFP-2.tif:0026-0408-0159:26	304	160.645	407.957	0
27	Pos001CFP-2.tif:0027-0405-0152:27	290	154.400	404.248	0
28	Pos001CFP-2.tif:0028-0405-0141:28	313	141.513	405.752	0
29	Pos001CFP-2.tif:0029-0399-0133:29	303	133.213	400.678	0
30	Pos001CFP-2.tif:0030-0396-0132:30	232	132.836	398.690	0
31	Pos001CFP-2.tif:0031-0395-0136:31	238	135.878	397.151	0
32	Pos001CFP-2.tif:0032-0401-0141:32	223	140.670	401.809	0
33	Pos001CFP-2.tif:0033-0401-0151:33	322	151.565	402.370	0
34	Pos001CFP-2.tif:0034-0404-0157:34	305	157.028	406.500	0
35	Pos001CFP-2.tif:0035-0410-0170:35	241	171.164	410.512	0
36	Pos001CFP-2.tif:0036-0414-0193:36	301	192.417	413.520	0
37	Pos001CFP-2.tif:0037-0413-0212:37	203	212.746	413.096	0
38	Pos001CFP-2.tif:0038-0409-0215:38	225	215.384	408.224	0
39	Pos001CFP-2.tif:0039-0403-0222:39	275	221.998	403.307	0
40	Pos001CFP-2.tif:0040-0416-0175:40	241	175.027	416.886	0
41	Pos001CFP-2.tif:0041-0420-0161:41	283	161.260	421.772	0
42	Pos001CFP-2.tif:0042-0419-0162:42	307	162.265	419.757	0
43	Pos001CFP-2.tif:0043-0418-0161:43	288	161.899	418.083	0
44	Pos001CFP-2.tif:0044-0421-0160:44	293	162.067	420.988	0
45	Pos001CFP-2.tif:0045-0421-0166:45	293	167.981	420.920	0
46	Pos001CFP-2.tif:0046-0414-0178:46	307	179.907	414.145	0
47	Pos001CFP-2.tif:0047-0410-0192:47	309	193.869	411.086	0
48	Pos001CFP-2.tif:0048-0416-0202:48	303	202.483	416.701	0
49	Pos001CFP-2.tif:0049-0424-0217:49	314	216.446	423.105	0
50	Pos001CFP-2.tif:0050-0431-0223:50	312	222.615	429.109	0
51	Pos001CFP-2.tif:0051-0442-0224:51	281	224.717	440.689	0
52	Pos001CFP-2.tif:0052-0446-0239:52	269	240.020	444.771	0
53	Pos001CFP-2.tif:0053-0448-0262:53	259	262.025	447.797	0
54	Pos001CFP-2.tif:0054-0448-0264:54	299	264.637	446.928	0
55	Pos001CFP-2.tif:0055-0446-0261:55	305	261.602	445.526	0
56	Pos001CFP-2.tif:0056-0439-0255:56	319	255.469	439.092	0
57	Pos001CFP-2.tif:0057-0436-0265:57	272	265.136	436.066	0
58	Pos001CFP-2.tif:0058-0438-0265:58	300	265.920	437.980	0
59	Pos001CFP-2.tif:0059-0442-0273:59	280	272.861	442.611	0
60	Pos001CFP-2.tif:0060-0451-0280:60	280	279.768	452.154	0
61	Pos001CFP-2.tif:0061-0471-0300:61	300	298.843	471.903	0
62	Pos001CFP-2.tif:0062-0483-0298:62	297	297.581	484.126	0
63	Pos001CFP-2.tif:0063-0485-0297:63	285	296.574	486.412	0
64	Pos001CFP-2.tif:0064-0486-0293:64	282	293.652	487.135	0
65	Pos001CFP-2.tif:0065-0492-0288:65	282	288.638	491.525	0
66	Pos001CFP-2.tif:0066-0493-0280:66	293	280.596	492.490	0
67	Pos001CFP-2.tif:0067-0496-0275:67	248	275.060	496.310	0
68	Pos001CFP-2.tif:0068-0492-0273:68	260	272.542	492.796	0
69	Pos001CFP-2.tif:0069-0490-0271:69	273	271.038	490.595	0
70	Pos001CFP-2.tif:0070-0489-0274:70	276	275.065	489.844	0
71	Pos001CFP-2.tif:0071-0492-0272:71	259	272.353	493.021	0
72	Pos001CFP-2.tif:0072-0496-0271:72	262	271.153	496.656	0
73	Pos001CFP-2.tif:0073-0496-0270:73	279	270.339	496.518	0
