 	Label	Area	X	Y	Division
1	Pos001CFP-2.tif:0003-0692-0334:3	540	334.376	692.517	1
2	Pos001CFP-2.tif:0004-0699-0330:4	203	330.860	698.899	0
3	Pos001CFP-2.tif:0005-0692-0325:5	223	324.904	691.783	0
4	Pos001CFP-2.tif:0006-0683-0328:6	273	328.339	683.247	0
5	Pos001CFP-2.tif:0007-0677-0327:7	273	328.027	676.936	0
6	Pos001CFP-2.tif:0008-0672-0329:8	332	328.738	671.473	0
7	Pos001CFP-2.tif:0009-0667-0330:9	360	329.833	666.081	0
8	Pos001CFP-2.tif:0010-0665-0334:10	401	333.986	664.268	0
9	Pos001CFP-2.tif:0011-0666-0340:11	387	341.412	665.151	0
10	Pos001CFP-2.tif:0012-0696-0356:12	361	356.273	695.738	0
11	Pos001CFP-2.tif:0013-0709-0369:13	354	369.449	708.780	0
12	Pos001CFP-2.tif:0014-0718-0381:14	357	381.662	717.085	0
13	Pos001CFP-2.tif:0015-0726-0393:15	382	393.754	724.827	0
14	Pos001CFP-2.tif:0016-0730-0405:16	387	404.867	730.244	0
15	Pos001CFP-2.tif:0017-0737-0419:17	378	418.267	737.833	0
16	Pos001CFP-2.tif:0018-0742-0438:18	381	437.358	742.723	0
17	Pos001CFP-2.tif:0019-0741-0459:19	392	458.102	741.171	0
18	Pos001CFP-2.tif:0020-0736-0491:20	348	491.253	736.098	0
19	Pos001CFP-2.tif:0021-0728-0517:21	386	516.832	728.308	0
20	Pos001CFP-2.tif:0022-0723-0523:22	393	522.770	723.838	0
21	Pos001CFP-2.tif:0023-0722-0530:23	409	529.727	721.661	0
22	Pos001CFP-2.tif:0024-0720-0535:24	422	534.291	720.268	0
23	Pos001CFP-2.tif:0025-0720-0538:25	423	537.651	720.521	0
24	Pos001CFP-2.tif:0026-0720-0540:26	418	539.677	720.567	0
25	Pos001CFP-2.tif:0027-0717-0548:27	372	548.207	717.618	0
26	Pos001CFP-2.tif:0028-0708-0564:28	365	564.155	708.774	0
27	Pos001CFP-2.tif:0029-0695-0590:29	360	590.408	696.250	0
28	Pos001CFP-2.tif:0030-0681-0635:30	176	635.574	681.489	0
29	Pos001CFP-2.tif:0029-0695-0590:29	360	590.408	696.250	0
30	Pos001CFP-2.tif:0030-0681-0635:30	176	635.574	681.489	0
31	Pos001CFP-2.tif:0031-0676-0648:31	136	648.912	676.029	0
32	Pos001CFP-2.tif:0032-0682-0662:32	248	664.464	680.980	0
33	Pos001CFP-2.tif:0033-0680-0673:33	195	674.408	680.474	0
34	Pos001CFP-2.tif:0034-0669-0700:34	190	701.216	669.105	0
35	Pos001CFP-2.tif:0035-0686-0707:35	316	707.047	687.329	0
36	Pos001CFP-2.tif:0036-0696-0712:36	340	712.050	697.091	0
37	Pos001CFP-2.tif:0037-0714-0708:37	389	708.117	714.870	0
38	Pos001CFP-2.tif:0038-0717-0749:38	343	748.908	717.984	0
39	Pos001CFP-2.tif:0039-0703-0753:39	441	753.493	702.296	0
40	Pos001CFP-2.tif:0040-0729-0746:40	424	745.467	728.778	0
41	Pos001CFP-2.tif:0041-0740-0742:41	472	742.568	740.396	0
42	Pos001CFP-2.tif:0042-0742-0740:42	494	740.097	742.036	0
43	Pos001CFP-2.tif:0043-0739-0744:43	459	743.114	739.947	0
44	Pos001CFP-2.tif:0044-0732-0742:44	462	741.245	732.957	0
45	Pos001CFP-2.tif:0045-0723-0741:45	482	740.402	724.203	0
46	Pos001CFP-2.tif:0046-0713-0741:46	520	740.385	713.754	0
47	Pos001CFP-2.tif:0047-0707-0740:47	530	740.311	708.374	0
48	Pos001CFP-2.tif:0048-0721-0760:48	501	760.558	720.676	0
49	Pos001CFP-2.tif:0049-0762-0798:49	452	798.250	762.400	0
50	Pos001CFP-2.tif:0050-0783-0810:50	518	810.587	782.940	0
51	Pos001CFP-2.tif:0051-0799-0821:51	493	821.070	798.869	0
52	Pos001CFP-2.tif:0052-0806-0833:52	437	832.983	805.447	0
53	Pos001CFP-2.tif:0053-0805-0848:53	443	848.509	804.200	0
54	Pos001CFP-2.tif:0054-0797-0859:54	424	858.620	797.040	0
55	Pos001CFP-2.tif:0055-0795-0866:55	432	865.465	794.363	0
56	Pos001CFP-2.tif:0056-0808-0867:56	418	866.768	807.756	0
57	Pos001CFP-2.tif:0057-0820-0869:57	447	869.066	819.554	0
58	Pos001CFP-2.tif:0058-0834-0869:58	499	869.748	834.115	0
59	Pos001CFP-2.tif:0059-0846-0871:59	503	871.023	845.335	0
60	Pos001CFP-2.tif:0060-0851-0869:60	475	869.391	850.405	0
61	Pos001CFP-2.tif:0061-0858-0866:61	482	866.635	857.639	0
62	Pos001CFP-2.tif:0062-0867-0869:62	491	868.936	866.486	0
63	Pos001CFP-2.tif:0063-0873-0871:63	481	870.517	872.633	0
64	Pos001CFP-2.tif:0064-0879-0872:64	505	871.951	878.268	0
65	Pos001CFP-2.tif:0065-0885-0873:65	517	873.092	884.233	0
66	Pos001CFP-2.tif:0066-0885-0873:66	523	872.988	884.735	0
67	Pos001CFP-2.tif:0067-0883-0872:67	503	871.876	882.088	0
68	Pos001CFP-2.tif:0068-0886-0872:68	496	871.230	885.881	0
69	Pos001CFP-2.tif:0069-0893-0870:69	501	869.891	892.360	0
70	Pos001CFP-2.tif:0070-0893-0870:70	488	869.191	892.910	0
71	Pos001CFP-2.tif:0071-0894-0868:71	488	867.580	893.834	0
72	Pos001CFP-2.tif:0072-0898-0866:72	481	865.529	898.858	0
73	Pos001CFP-2.tif:0073-0908-0863:73	489	863.232	908.790	0
