 	Label	Area	X	Y	Division
1	Pos001CFP-2.tif:0005-0373-0785:5	524	785.471	372.599	1
2	Pos001CFP-2.tif:0006-0376-0781:6	243	780.953	376.689	0
3	Pos001CFP-2.tif:0007-0381-0776:7	353	775.899	381.299	0
4	Pos001CFP-2.tif:0008-0387-0775:8	348	776.310	387.474	0
5	Pos001CFP-2.tif:0009-0387-0772:9	356	773.725	388.382	0
6	Pos001CFP-2.tif:0010-0386-0774:10	338	775.405	386.464	0
7	Pos001CFP-2.tif:0011-0383-0774:11	355	775.348	383.889	0
8	Pos001CFP-2.tif:0012-0379-0772:12	330	772.970	379.470	0
9	Pos001CFP-2.tif:0013-0375-0771:13	281	771.963	375.827	0
10	Pos001CFP-2.tif:0014-0375-0772:14	282	772.106	375.688	0
11	Pos001CFP-2.tif:0015-0379-0774:15	306	774.268	379.101	0
12	Pos001CFP-2.tif:0016-0380-0774:16	351	775.164	379.799	0
13	Pos001CFP-2.tif:0017-0380-0772:17	354	772.862	380.494	0
14	Pos001CFP-2.tif:0018-0382-0770:18	346	770.587	382.003	0
15	Pos001CFP-2.tif:0019-0377-0766:19	349	766.497	376.583	0
16	Pos001CFP-2.tif:0020-0376-0762:20	342	762.181	375.389	0
17	Pos001CFP-2.tif:0021-0375-0753:21	335	753.601	374.434	0
18	Pos001CFP-2.tif:0022-0377-0759:22	354	760.325	376.653	0
19	Pos001CFP-2.tif:0023-0377-0762:23	357	762.514	376.592	0
20	Pos001CFP-2.tif:0024-0379-0764:24	356	764.376	378.919	0
21	Pos001CFP-2.tif:0025-0381-0769:25	332	768.596	381.961	0
22	Pos001CFP-2.tif:0026-0384-0773:26	324	772.512	384.284	0
23	Pos001CFP-2.tif:0027-0385-0784:27	346	783.945	385.087	0
24	Pos001CFP-2.tif:0028-0387-0789:28	272	789.018	386.949	0
25	Pos001CFP-2.tif:0029-0387-0802:29	337	801.927	387.197	0
26	Pos001CFP-2.tif:0030-0392-0821:30	315	820.983	391.948	0
27	Pos001CFP-2.tif:0031-0393-0844:31	248	843.968	394.190	0
28	Pos001CFP-2.tif:0032-0398-0854:32	304	853.375	398.082	0
29	Pos001CFP-2.tif:0033-0399-0863:33	312	862.138	399.106	0
30	Pos001CFP-2.tif:0034-0400-0869:34	315	869.033	399.976	0
31	Pos001CFP-2.tif:0035-0402-0874:35	306	873.778	401.712	0
32	Pos001CFP-2.tif:0036-0406-0884:36	300	883.203	405.817	0
33	Pos001CFP-2.tif:0037-0410-0891:37	291	890.933	409.950	0
34	Pos001CFP-2.tif:0038-0409-0891:38	302	890.864	408.656	0
35	Pos001CFP-2.tif:0039-0405-0887:39	293	887.179	405.172	0
36	Pos001CFP-2.tif:0040-0403-0890:40	297	889.604	403.348	0
37	Pos001CFP-2.tif:0041-0400-0889:41	285	888.742	399.135	0
38	Pos001CFP-2.tif:0042-0396-0880:42	304	880.319	396.059	0
39	Pos001CFP-2.tif:0043-0393-0870:43	313	869.177	393.104	0
40	Pos001CFP-2.tif:0044-0393-0855:44	325	854.374	392.998	0
41	Pos001CFP-2.tif:0045-0394-0818:45	278	817.324	393.939	0
42	Pos001CFP-2.tif:0046-0400-0775:46	239	774.923	400.358	0
43	Pos001CFP-2.tif:0047-0403-0764:47	241	764.355	402.728	0
44	Pos001CFP-2.tif:0048-0402-0750:48	246	750.923	402.703	0
45	Pos001CFP-2.tif:0049-0403-0742:49	301	742.623	402.782	0
46	Pos001CFP-2.tif:0050-0401-0738:50	299	738.309	401.657	0
47	Pos001CFP-2.tif:0051-0396-0740:51	332	739.614	395.627	0
48	Pos001CFP-2.tif:0052-0389-0741:52	322	741.950	389.025	0
49	Pos001CFP-2.tif:0053-0388-0745:53	331	745.116	388.292	0
50	Pos001CFP-2.tif:0054-0388-0754:54	332	754.476	388.099	0
51	Pos001CFP-2.tif:0055-0389-0782:55	297	781.924	389.638	0
52	Pos001CFP-2.tif:0056-0391-0791:56	326	791.248	391.923	0
53	Pos001CFP-2.tif:0057-0397-0805:57	326	805.850	397.525	0
54	Pos001CFP-2.tif:0058-0399-0818:58	323	817.782	399.488	0
55	Pos001CFP-2.tif:0059-0399-0833:59	302	832.493	400.040	0
56	Pos001CFP-2.tif:0060-0391-0847:60	233	846.736	390.994	0
57	Pos001CFP-2.tif:0061-0392-0845:61	278	844.353	392.457	0
58	Pos001CFP-2.tif:0062-0398-0838:62	274	838.047	399.365	0
59	Pos001CFP-2.tif:0063-0399-0809:63	234	810.081	399.380	0
60	Pos001CFP-2.tif:0064-0392-0796:64	268	796.220	392.817	0
61	Pos001CFP-2.tif:0065-0392-0793:65	265	793.002	392.115	0
62	Pos001CFP-2.tif:0066-0390-0795:66	276	794.888	390.688	0
63	Pos001CFP-2.tif:0067-0391-0800:67	278	800.108	391.356	0
64	Pos001CFP-2.tif:0068-0393-0818:68	288	818.906	393.979	0
65	Pos001CFP-2.tif:0069-0396-0834:69	298	834.262	396.047	0
66	Pos001CFP-2.tif:0070-0397-0847:70	284	847.313	397.915	0
67	Pos001CFP-2.tif:0071-0402-0860:71	274	860.318	402.409	0
68	Pos001CFP-2.tif:0072-0408-0876:72	283	876.341	408.235	0
69	Pos001CFP-2.tif:0073-0416-0896:73	285	896.812	415.977	0
