 	Label	Area	X	Y	Division
1	Pos001CFP-2.tif:0001-0583-0338:1	417	337.764	583.517	0
2	Pos001CFP-2.tif:0002-0570-0340:2	366	340.402	569.877	0
3	Pos001CFP-2.tif:0003-0563-0336:3	361	336.744	563.555	1
4	Pos001CFP-2.tif:0004-0573-0345:4	166	345.542	572.970	0
5	Pos001CFP-2.tif:0005-0578-0343:5	223	343.226	578.132	0
6	Pos001CFP-2.tif:0006-0575-0340:6	315	340.941	575.395	0
7	Pos001CFP-2.tif:0007-0575-0342:7	366	342.702	575.492	0
8	Pos001CFP-2.tif:0008-0576-0347:8	368	346.625	576.810	0
9	Pos001CFP-2.tif:0009-0583-0355:9	371	354.799	583.991	0
10	Pos001CFP-2.tif:0010-0587-0364:10	354	363.121	587.294	0
11	Pos001CFP-2.tif:0011-0588-0373:11	379	372.445	588.922	0
12	Pos001CFP-2.tif:0012-0588-0381:12	375	380.855	588.007	0
13	Pos001CFP-2.tif:0013-0582-0385:13	389	385.171	582.179	0
14	Pos001CFP-2.tif:0014-0577-0384:14	399	384.001	577.678	0
15	Pos001CFP-2.tif:0015-0575-0385:15	409	385.214	574.862	0
16	Pos001CFP-2.tif:0016-0575-0386:16	400	386.180	574.898	0
17	Pos001CFP-2.tif:0017-0577-0383:17	387	384.193	576.368	0
18	Pos001CFP-2.tif:0018-0576-0380:18	265	380.696	577.115	0
19	Pos001CFP-2.tif:0019-0581-0378:19	377	378.731	581.182	0
20	Pos001CFP-2.tif:0020-0587-0377:20	383	377.829	587.027	0
21	Pos001CFP-2.tif:0021-0590-0375:21	381	375.597	590.970	0
22	Pos001CFP-2.tif:0022-0588-0366:22	377	366.611	588.094	0
23	Pos001CFP-2.tif:0023-0584-0356:23	348	356.555	584.911	0
24	Pos001CFP-2.tif:0024-0574-0343:24	328	342.686	574.445	0
25	Pos001CFP-2.tif:0025-0552-0321:25	302	320.960	551.987	0
26	Pos001CFP-2.tif:0026-0535-0308:26	331	308.530	535.509	0
27	Pos001CFP-2.tif:0027-0529-0309:27	340	308.803	529.576	0
28	Pos001CFP-2.tif:0028-0517-0313:28	302	312.911	516.507	0
29	Pos001CFP-2.tif:0029-0514-0324:29	290	324.897	514.376	0
30	Pos001CFP-2.tif:0030-0505-0328:30	287	327.340	505.145	0
31	Pos001CFP-2.tif:0031-0492-0333:31	315	333.414	491.919	0
32	Pos001CFP-2.tif:0032-0483-0334:32	327	333.775	482.631	0
33	Pos001CFP-2.tif:0033-0479-0327:33	318	327.119	479.223	0
34	Pos001CFP-2.tif:0034-0472-0309:34	254	308.902	472.236	0
35	Pos001CFP-2.tif:0035-0463-0297:35	231	297.665	463.647	0
36	Pos001CFP-2.tif:0036-0458-0292:36	213	291.810	457.711	0
37	Pos001CFP-2.tif:0037-0449-0291:37	277	290.489	448.670	0
38	Pos001CFP-2.tif:0038-0439-0290:38	284	289.599	438.908	0
39	Pos001CFP-2.tif:0039-0431-0285:39	287	285.664	431.005	0
40	Pos001CFP-2.tif:0040-0423-0279:40	311	279.397	423.760	0
41	Pos001CFP-2.tif:0041-0417-0270:41	296	270.486	417.534	0
42	Pos001CFP-2.tif:0042-0414-0262:42	285	262.454	413.935	0
43	Pos001CFP-2.tif:0043-0402-0255:43	290	254.714	402.652	0
44	Pos001CFP-2.tif:0044-0388-0241:44	292	241.188	388.507	0
45	Pos001CFP-2.tif:0045-0387-0234:45	304	234.447	388.066	0
46	Pos001CFP-2.tif:0046-0394-0226:46	301	226.191	394.842	0
47	Pos001CFP-2.tif:0047-0404-0227:47	294	228.017	404.976	0
48	Pos001CFP-2.tif:0048-0409-0236:48	310	236.768	409.565	0
49	Pos001CFP-2.tif:0049-0409-0247:49	312	247.263	409.228	0
50	Pos001CFP-2.tif:0050-0402-0254:50	310	254.865	402.668	0
51	Pos001CFP-2.tif:0051-0393-0263:51	299	263.279	393.426	0
52	Pos001CFP-2.tif:0052-0398-0273:52	313	273.276	398.427	0
53	Pos001CFP-2.tif:0053-0399-0277:53	316	277.633	398.899	0
54	Pos001CFP-2.tif:0054-0392-0280:54	297	279.961	393.008	0
55	Pos001CFP-2.tif:0055-0382-0279:55	295	278.988	383.236	0
56	Pos001CFP-2.tif:0056-0361-0277:56	275	276.187	361.864	0
57	Pos001CFP-2.tif:0057-0344-0266:57	268	266.034	343.914	0
58	Pos001CFP-2.tif:0058-0350-0273:58	298	273.188	349.933	0
59	Pos001CFP-2.tif:0059-0353-0278:59	308	278.429	353.000	0
60	Pos001CFP-2.tif:0060-0351-0285:60	318	285.094	351.252	0
61	Pos001CFP-2.tif:0061-0350-0290:61	307	290.790	350.125	0
62	Pos001CFP-2.tif:0062-0348-0300:62	296	300.358	348.213	0
63	Pos001CFP-2.tif:0063-0346-0310:63	297	310.547	346.907	0
64	Pos001CFP-2.tif:0064-0336-0317:64	290	317.117	336.793	0
65	Pos001CFP-2.tif:0065-0323-0315:65	290	314.990	323.569	0
66	Pos001CFP-2.tif:0066-0306-0311:66	294	311.207	306.854	0
67	Pos001CFP-2.tif:0067-0299-0309:67	305	309.618	299.756	0
68	Pos001CFP-2.tif:0068-0287-0316:68	302	316.480	287.361	0
69	Pos001CFP-2.tif:0069-0270-0318:69	237	317.876	270.871	0
70	Pos001CFP-2.tif:0070-0259-0316:70	281	315.927	259.201	0
71	Pos001CFP-2.tif:0071-0246-0314:71	281	314.009	246.714	0
72	Pos001CFP-2.tif:0072-0231-0315:72	188	315.239	230.777	0
73	Pos001CFP-2.tif:0073-0230-0322:73	280	321.807	230.493	0
