 	Label	Area	X	Y	Division
1	Pos002CFP-2.tif:0001-0890-0118:1	668	118.560	890.379	0
2	Pos002CFP-2.tif:0002-0888-0132:2	631	132.446	888.166	0
3	Pos002CFP-2.tif:0003-0889-0133:3	621	133.228	889.191	0
4	Pos002CFP-2.tif:0004-0888-0135:4	532	135.451	887.528	1
5	Pos002CFP-2.tif:0005-0882-0151:5	250	151.536	882.296	0
6	Pos002CFP-2.tif:0006-0878-0158:6	236	158.195	878.619	0
7	Pos002CFP-2.tif:0007-0880-0157:7	280	156.268	880.150	0
8	Pos002CFP-2.tif:0008-0881-0155:8	250	154.456	880.932	0
9	Pos002CFP-2.tif:0009-0884-0153:9	348	153.948	885.101	0
10	Pos002CFP-2.tif:0010-0886-0153:10	321	154.341	886.516	0
11	Pos002CFP-2.tif:0011-0887-0153:11	312	154.196	886.891	0
12	Pos002CFP-2.tif:0012-0885-0153:12	267	154.009	885.785	0
13	Pos002CFP-2.tif:0013-0883-0154:13	366	154.847	884.019	0
14	Pos002CFP-2.tif:0014-0885-0152:14	380	153.563	885.497	0
15	Pos002CFP-2.tif:0015-0889-0151:15	382	152.560	890.432	0
16	Pos002CFP-2.tif:0016-0895-0147:16	393	148.144	896.024	0
17	Pos002CFP-2.tif:0017-0902-0132:17	353	132.831	903.135	0
18	Pos002CFP-2.tif:0018-0907-0125:18	304	125.135	907.319	0
19	Pos002CFP-2.tif:0019-0910-0122:19	326	123.285	911.454	0
20	Pos002CFP-2.tif:0020-0912-0124:20	338	124.157	913.376	0
21	Pos002CFP-2.tif:0021-0913-0122:21	326	122.752	913.147	0
22	Pos002CFP-2.tif:0022-0919-0118:22	306	119.712	919.788	0
23	Pos002CFP-2.tif:0023-0928-0116:23	336	116.682	928.952	0
24	Pos002CFP-2.tif:0024-0931-0119:24	335	119.428	931.593	0
25	Pos002CFP-2.tif:0025-0933-0126:25	313	126.653	933.181	0
26	Pos002CFP-2.tif:0026-0929-0127:26	320	127.897	929.737	0
27	Pos002CFP-2.tif:0027-0936-0114:27	313	114.465	936.823	0
28	Pos002CFP-2.tif:0028-0967-0084:28	258	84.035	966.124	0
29	Pos002CFP-2.tif:0029-0979-0075:29	271	76.304	979.083	0
30	Pos002CFP-2.tif:0030-0982-0065:30	292	65.846	982.784	0
31	Pos002CFP-2.tif:0031-0981-0063:31	300	63.363	982.003	0
32	Pos002CFP-2.tif:0032-0984-0055:32	296	55.639	983.584	0
33	Pos002CFP-2.tif:0033-0975-0065:33	322	65.500	975.562	0
34	Pos002CFP-2.tif:0034-0969-0075:34	347	75.477	969.376	0
35	Pos002CFP-2.tif:0035-0960-0088:35	367	88.484	959.974	0
36	Pos002CFP-2.tif:0036-0955-0097:36	350	97.243	954.917	0
37	Pos002CFP-2.tif:0037-0949-0109:37	346	109.561	948.425	0
38	Pos002CFP-2.tif:0038-0941-0120:38	340	120.850	940.597	0
39	Pos002CFP-2.tif:0039-0930-0127:39	353	127.965	931.072	0
40	Pos002CFP-2.tif:0040-0915-0141:40	307	141.695	915.236	0
41	Pos002CFP-2.tif:0041-0911-0146:41	317	147.084	911.453	0
42	Pos002CFP-2.tif:0042-0898-0157:42	294	157.017	897.932	0
43	Pos002CFP-2.tif:0043-0890-0165:43	304	165.562	890.326	0
44	Pos002CFP-2.tif:0044-0875-0182:44	295	182.175	875.798	0
45	Pos002CFP-2.tif:0045-0868-0176:45	304	175.993	868.526	0
46	Pos002CFP-2.tif:0046-0859-0163:46	330	162.670	860.600	0
47	Pos002CFP-2.tif:0047-0861-0159:47	350	158.283	862.034	0
48	Pos002CFP-2.tif:0048-0867-0157:48	345	157.030	867.219	0
49	Pos002CFP-2.tif:0049-0870-0159:49	352	158.185	871.173	0
50	Pos002CFP-2.tif:0050-0884-0174:50	323	173.735	883.878	0
51	Pos002CFP-2.tif:0051-0885-0172:51	321	172.298	885.045	0
52	Pos002CFP-2.tif:0052-0887-0163:52	319	163.208	887.020	0
53	Pos002CFP-2.tif:0053-0898-0146:53	313	145.414	897.308	0
54	Pos002CFP-2.tif:0054-0907-0134:54	299	134.015	906.550	0
55	Pos002CFP-2.tif:0055-0910-0127:55	283	126.581	909.567	0
56	Pos002CFP-2.tif:0056-0907-0109:56	250	109.060	907.028	0
57	Pos002CFP-2.tif:0057-0897-0116:57	256	115.430	897.203	0
58	Pos002CFP-2.tif:0058-0891-0126:58	293	125.391	889.951	0
59	Pos002CFP-2.tif:0059-0886-0135:59	314	134.847	885.822	0
60	Pos002CFP-2.tif:0060-0885-0139:60	335	139.031	885.216	0
61	Pos002CFP-2.tif:0061-0879-0148:61	327	147.607	879.023	0
62	Pos002CFP-2.tif:0062-0878-0150:62	346	150.087	877.971	0
63	Pos002CFP-2.tif:0063-0877-0151:63	350	150.297	877.437	0
64	Pos002CFP-2.tif:0064-0877-0154:64	351	153.893	878.070	0
65	Pos002CFP-2.tif:0065-0886-0160:65	296	160.257	886.608	0
66	Pos002CFP-2.tif:0066-0892-0168:66	335	167.706	892.100	0
67	Pos002CFP-2.tif:0067-0889-0185:67	261	185.305	889.830	0
68	Pos002CFP-2.tif:0068-0890-0184:68	260	184.604	889.623	0
69	Pos002CFP-2.tif:0069-0887-0170:69	260	169.777	887.454	0
70	Pos002CFP-2.tif:0070-0888-0161:70	263	161.394	888.519	0
71	Pos002CFP-2.tif:0071-0890-0150:71	258	150.213	890.217	0
72	Pos002CFP-2.tif:0072-0898-0125:72	248	125.718	898.198	0
73	Pos002CFP-2.tif:0073-0897-0116:73	248	116.036	897.464	0
