 	Label	Area	X	Y	Division
1	Pos001CFP-2.tif:0003-0563-0336:3	361	336.744	563.555	1
2	Pos001CFP-2.tif:0004-0569-0333:4	204	333.377	568.882	0
3	Pos001CFP-2.tif:0005-0560-0325:5	258	325.632	559.593	0
4	Pos001CFP-2.tif:0006-0561-0326:6	324	325.929	560.596	0
5	Pos001CFP-2.tif:0007-0564-0322:7	346	322.997	564.266	0
6	Pos001CFP-2.tif:0008-0564-0320:8	363	320.742	564.880	0
7	Pos001CFP-2.tif:0009-0567-0320:9	353	319.897	566.797	0
8	Pos001CFP-2.tif:0010-0567-0317:10	351	317.050	567.095	0
9	Pos001CFP-2.tif:0011-0566-0314:11	363	314.910	565.718	0
10	Pos001CFP-2.tif:0012-0564-0309:12	341	309.565	564.389	0
11	Pos001CFP-2.tif:0013-0556-0314:13	326	314.567	555.552	0
12	Pos001CFP-2.tif:0014-0547-0315:14	324	315.139	547.503	0
13	Pos001CFP-2.tif:0015-0547-0312:15	325	311.617	546.531	0
14	Pos001CFP-2.tif:0016-0552-0305:16	351	304.865	551.967	0
15	Pos001CFP-2.tif:0017-0560-0297:17	349	297.064	560.566	0
16	Pos001CFP-2.tif:0018-0569-0290:18	357	290.211	569.013	0
17	Pos001CFP-2.tif:0019-0579-0281:19	366	282.003	579.391	0
18	Pos001CFP-2.tif:0020-0589-0273:20	358	273.089	589.067	0
19	Pos001CFP-2.tif:0021-0593-0269:21	350	269.040	593.820	0
20	Pos001CFP-2.tif:0022-0600-0261:22	328	260.838	600.832	0
21	Pos001CFP-2.tif:0023-0607-0255:23	319	255.629	607.406	0
22	Pos001CFP-2.tif:0024-0606-0252:24	320	252.319	606.212	0
23	Pos001CFP-2.tif:0025-0608-0246:25	322	246.696	607.373	0
24	Pos001CFP-2.tif:0026-0607-0240:26	325	240.762	606.931	0
25	Pos001CFP-2.tif:0027-0608-0233:27	328	234.424	607.378	0
26	Pos001CFP-2.tif:0028-0605-0229:28	311	229.223	605.018	0
27	Pos001CFP-2.tif:0029-0599-0218:29	285	218.784	599.016	0
28	Pos001CFP-2.tif:0030-0592-0203:30	296	203.074	591.872	0
29	Pos001CFP-2.tif:0031-0567-0175:31	249	175.576	567.930	0
30	Pos001CFP-2.tif:0032-0557-0160:32	271	160.452	557.913	0
31	Pos001CFP-2.tif:0033-0548-0144:33	223	144.590	549.348	0
32	Pos001CFP-2.tif:0034-0540-0124:34	287	124.542	540.239	0
33	Pos001CFP-2.tif:0035-0536-0115:35	238	116.210	536.731	0
34	Pos001CFP-2.tif:0036-0537-0115:36	250	114.832	537.508	0
35	Pos001CFP-2.tif:0037-0537-0112:37	247	112.281	537.553	0
36	Pos001CFP-2.tif:0038-0540-0099:38	317	99.446	539.752	0
37	Pos001CFP-2.tif:0039-0545-0091:39	301	90.975	544.620	0
38	Pos001CFP-2.tif:0040-0551-0087:40	253	87.164	550.417	0
39	Pos001CFP-2.tif:0041-0557-0083:41	310	83.623	556.816	0
40	Pos001CFP-2.tif:0042-0565-0079:42	303	79.932	565.074	0
41	Pos001CFP-2.tif:0043-0568-0079:43	305	79.752	567.864	0
42	Pos001CFP-2.tif:0044-0570-0079:44	227	78.742	570.240	0
43	Pos001CFP-2.tif:0045-0573-0081:45	311	80.497	572.921	0
44	Pos001CFP-2.tif:0046-0573-0079:46	297	79.288	573.396	0
45	Pos001CFP-2.tif:0047-0573-0077:47	301	77.729	573.477	0
46	Pos001CFP-2.tif:0048-0570-0075:48	305	75.120	569.854	0
47	Pos001CFP-2.tif:0049-0567-0074:49	307	74.054	566.780	0
48	Pos001CFP-2.tif:0050-0563-0072:50	213	71.711	563.073	0
49	Pos001CFP-2.tif:0051-0556-0070:51	238	70.950	555.664	0
50	Pos001CFP-2.tif:0052-0545-0071:52	253	70.804	545.168	0
51	Pos001CFP-2.tif:0053-0532-0072:53	304	71.701	532.987	0
52	Pos001CFP-2.tif:0054-0529-0071:54	302	71.033	529.401	0
53	Pos001CFP-2.tif:0055-0529-0068:55	296	67.926	528.659	0
54	Pos001CFP-2.tif:0056-0522-0070:56	302	70.368	521.421	0
55	Pos001CFP-2.tif:0057-0520-0070:57	288	70.622	519.233	0
56	Pos001CFP-2.tif:0058-0514-0067:58	280	66.743	513.561	0
57	Pos001CFP-2.tif:0059-0511-0066:59	278	66.165	510.737	0
58	Pos001CFP-2.tif:0060-0508-0064:60	271	64.677	507.899	0
59	Pos001CFP-2.tif:0061-0505-0061:61	272	61.860	505.121	0
60	Pos001CFP-2.tif:0062-0500-0060:62	276	60.297	499.844	0
61	Pos001CFP-2.tif:0063-0493-0060:63	283	60.708	493.231	0
62	Pos001CFP-2.tif:0064-0489-0059:64	288	59.441	488.906	0
63	Pos001CFP-2.tif:0065-0487-0059:65	289	58.676	486.393	0
64	Pos001CFP-2.tif:0066-0486-0057:66	288	57.677	486.236	0
65	Pos001CFP-2.tif:0067-0488-0056:67	303	55.922	487.853	0
66	Pos001CFP-2.tif:0068-0489-0054:68	296	54.193	489.162	0
67	Pos001CFP-2.tif:0069-0496-0052:69	295	52.710	495.917	0
68	Pos001CFP-2.tif:0070-0502-0050:70	290	50.790	501.921	0
69	Pos001CFP-2.tif:0071-0505-0051:71	285	52.005	505.486	0
70	Pos001CFP-2.tif:0072-0517-0053:72	270	53.419	517.056	0
71	Pos001CFP-2.tif:0073-0527-0057:73	277	57.937	526.637	0
