 	Label	Area	X	Y	Division
1	Pos001CFP-2.tif:0003-0497-0903:3	369	902.999	496.947	1
2	Pos001CFP-2.tif:0004-0487-0893:4	194	893.381	487.201	0
3	Pos001CFP-2.tif:0005-0488-0892:5	185	892.657	488.246	0
4	Pos001CFP-2.tif:0006-0488-0896:6	238	897.601	488.794	0
5	Pos001CFP-2.tif:0007-0487-0899:7	237	899.205	488.247	0
6	Pos001CFP-2.tif:0008-0489-0900:8	262	900.653	489.637	0
7	Pos001CFP-2.tif:0009-0489-0900:9	241	900.633	489.865	0
8	Pos001CFP-2.tif:0010-0489-0900:10	211	899.964	489.789	0
9	Pos001CFP-2.tif:0011-0488-0899:11	227	899.236	489.139	0
10	Pos001CFP-2.tif:0012-0484-0910:12	0	NaN	NaN	0
11	Pos001CFP-2.tif:0013-0490-0903:13	234	904.158	490.530	0
12	Pos001CFP-2.tif:0014-0489-0905:14	301	905.058	489.311	0
13	Pos001CFP-2.tif:0015-0487-0904:15	290	904.441	487.776	0
14	Pos001CFP-2.tif:0016-0487-0908:16	245	908.198	487.169	0
15	Pos001CFP-2.tif:0017-0486-0911:17	294	910.759	486.122	0
16	Pos001CFP-2.tif:0018-0485-0912:18	297	911.891	485.887	0
17	Pos001CFP-2.tif:0019-0485-0906:19	302	905.977	485.238	0
18	Pos001CFP-2.tif:0020-0484-0904:20	272	903.504	485.335	0
19	Pos001CFP-2.tif:0021-0482-0892:21	276	891.822	481.254	0
20	Pos001CFP-2.tif:0022-0498-0873:22	275	873.456	497.325	0
21	Pos001CFP-2.tif:0023-0502-0861:23	283	861.341	501.846	0
22	Pos001CFP-2.tif:0024-0499-0851:24	257	851.123	499.282	0
23	Pos001CFP-2.tif:0025-0496-0843:25	264	843.076	496.833	0
24	Pos001CFP-2.tif:0026-0507-0823:26	243	824.076	507.323	0
25	Pos001CFP-2.tif:0027-0510-0821:27	250	821.740	511.072	0
26	Pos001CFP-2.tif:0028-0508-0823:28	248	824.254	508.722	0
27	Pos001CFP-2.tif:0029-0508-0826:29	270	826.581	508.589	0
28	Pos001CFP-2.tif:0030-0499-0842:30	249	842.291	499.151	0
29	Pos001CFP-2.tif:0031-0488-0859:31	257	858.313	488.130	0
30	Pos001CFP-2.tif:0032-0487-0867:32	252	866.409	487.480	0
31	Pos001CFP-2.tif:0033-0487-0878:33	264	878.530	487.311	0
32	Pos001CFP-2.tif:0034-0490-0914:34	236	913.403	490.072	0
33	Pos001CFP-2.tif:0035-0491-0921:35	238	920.076	491.735	0
34	Pos001CFP-2.tif:0036-0496-0950:36	246	950.289	496.659	0
35	Pos001CFP-2.tif:0037-0485-0962:37	257	960.924	485.496	0
36	Pos001CFP-2.tif:0038-0475-0957:38	255	956.382	476.202	0
37	Pos001CFP-2.tif:0039-0472-0950:39	246	950.370	471.963	0
38	Pos001CFP-2.tif:0040-0476-0946:40	233	946.032	476.431	0
39	Pos001CFP-2.tif:0041-0496-0942:41	209	942.026	495.926	0
40	Pos001CFP-2.tif:0042-0500-0933:42	225	933.078	500.127	0
41	Pos001CFP-2.tif:0043-0496-0918:43	277	917.399	496.500	0
42	Pos001CFP-2.tif:0044-0494-0918:44	263	917.496	494.063	0
43	Pos001CFP-2.tif:0045-0488-0919:45	257	918.512	488.566	0
44	Pos001CFP-2.tif:0046-0478-0908:46	274	908.777	477.657	0
45	Pos001CFP-2.tif:0047-0475-0907:47	273	908.016	475.419	0
46	Pos001CFP-2.tif:0048-0464-0897:48	270	897.896	464.537	0
47	Pos001CFP-2.tif:0049-0454-0895:49	276	895.268	454.953	0
48	Pos001CFP-2.tif:0050-0447-0896:50	277	897.074	447.803	0
49	Pos001CFP-2.tif:0051-0438-0898:51	285	898.644	439.002	0
50	Pos001CFP-2.tif:0052-0434-0902:52	278	901.435	433.971	0
51	Pos001CFP-2.tif:0053-0429-0905:53	273	905.079	429.537	0
52	Pos001CFP-2.tif:0054-0423-0911:54	281	910.482	423.141	0
53	Pos001CFP-2.tif:0055-0413-0913:55	281	912.703	413.012	0
54	Pos001CFP-2.tif:0056-0404-0907:56	287	907.207	404.078	0
55	Pos001CFP-2.tif:0057-0408-0885:57	249	885.388	408.480	0
56	Pos001CFP-2.tif:0058-0402-0877:58	282	876.663	402.379	0
57	Pos001CFP-2.tif:0059-0396-0867:59	252	867.452	396.813	0
58	Pos001CFP-2.tif:0060-0404-0859:60	209	859.548	403.911	0
59	Pos001CFP-2.tif:0061-0407-0873:61	321	872.755	406.992	0
60	Pos001CFP-2.tif:0062-0415-0880:62	324	880.043	414.843	0
61	Pos001CFP-2.tif:0063-0425-0892:63	333	892.347	424.791	0
62	Pos001CFP-2.tif:0064-0444-0908:64	317	908.248	443.838	0
63	Pos001CFP-2.tif:0065-0457-0915:65	304	914.957	457.135	0
64	Pos001CFP-2.tif:0066-0470-0920:66	299	920.075	470.212	0
65	Pos001CFP-2.tif:0067-0478-0920:67	232	919.733	478.388	0
66	Pos001CFP-2.tif:0068-0483-0920:68	321	920.584	482.612	0
67	Pos001CFP-2.tif:0069-0489-0929:69	308	928.938	488.744	0
68	Pos001CFP-2.tif:0070-0497-0939:70	278	939.424	497.493	0
69	Pos001CFP-2.tif:0071-0505-0940:71	222	940.869	504.941	0
70	Pos001CFP-2.tif:0072-0514-0939:72	187	939.917	513.120	0
71	Pos001CFP-2.tif:0073-0520-0941:73	291	941.081	520.149	0
