 	Label	Area	X	Y	Division
1	Pos003CFP.tif:0004-0170-0457:4	539	457.155	170.339	1
2	Pos003CFP.tif:0005-0173-0474:5	219	474.021	172.984	0
3	Pos003CFP.tif:0006-0171-0469:6	286	469.318	169.997	0
4	Pos003CFP.tif:0007-0169-0466:7	286	466.986	168.269	0
5	Pos003CFP.tif:0008-0168-0466:8	275	465.627	167.165	0
6	Pos003CFP.tif:0009-0169-0469:9	258	468.221	168.016	0
7	Pos003CFP.tif:0010-0169-0470:10	271	470.696	167.231	0
8	Pos003CFP.tif:0011-0169-0472:11	278	471.831	168.809	0
9	Pos003CFP.tif:0012-0173-0473:12	338	473.408	172.497	0
10	Pos003CFP.tif:0013-0174-0474:13	324	474.201	174.167	0
11	Pos003CFP.tif:0014-0173-0475:14	333	475.380	172.701	0
12	Pos003CFP.tif:0015-0174-0475:15	314	475.561	173.092	0
13	Pos003CFP.tif:0016-0176-0480:16	295	479.937	175.402	0
14	Pos003CFP.tif:0017-0178-0479:17	331	478.536	177.530	0
15	Pos003CFP.tif:0018-0174-0475:18	279	474.697	173.970	0
16	Pos003CFP.tif:0019-0174-0475:19	317	475.431	173.402	0
17	Pos003CFP.tif:0020-0172-0472:20	310	473.319	171.177	0
18	Pos003CFP.tif:0021-0160-0467:21	294	466.524	160.310	0
19	Pos003CFP.tif:0022-0161-0461:22	280	460.250	160.996	0
20	Pos003CFP.tif:0023-0158-0454:23	302	453.831	158.762	0
21	Pos003CFP.tif:0024-0141-0446:24	245	445.859	141.978	0
22	Pos003CFP.tif:0025-0127-0428:25	226	428.673	127.965	0
23	Pos003CFP.tif:0026-0117-0423:26	247	423.464	118.257	0
24	Pos003CFP.tif:0027-0131-0420:27	307	419.259	131.119	0
25	Pos003CFP.tif:0028-0135-0423:28	285	422.605	135.946	0
26	Pos003CFP.tif:0029-0141-0432:29	292	431.599	140.884	0
27	Pos003CFP.tif:0030-0138-0431:30	279	430.930	138.070	0
28	Pos003CFP.tif:0031-0135-0427:31	275	427.227	134.740	0
29	Pos003CFP.tif:0032-0133-0427:32	277	427.482	133.529	0
30	Pos003CFP.tif:0033-0133-0431:33	287	431.413	133.312	0
31	Pos003CFP.tif:0034-0128-0428:34	276	428.181	128.268	0
32	Pos003CFP.tif:0035-0123-0427:35	273	428.112	122.507	0
33	Pos003CFP.tif:0036-0124-0430:36	290	431.076	123.438	0
34	Pos003CFP.tif:0037-0123-0432:37	286	432.315	122.584	0
35	Pos003CFP.tif:0038-0112-0432:38	278	432.540	112.122	0
36	Pos003CFP.tif:0039-0096-0427:39	228	427.579	95.908	0
37	Pos003CFP.tif:0040-0084-0426:40	235	426.134	84.657	0
38	Pos003CFP.tif:0041-0073-0426:41	201	426.057	73.157	0
39	Pos003CFP.tif:0042-0076-0426:42	293	425.572	76.442	0
40	Pos003CFP.tif:0043-0079-0423:43	304	423.227	78.697	0
41	Pos003CFP.tif:0044-0083-0422:44	303	422.173	82.556	0
42	Pos003CFP.tif:0045-0081-0424:45	284	423.799	80.581	0
43	Pos003CFP.tif:0046-0081-0423:46	270	422.933	81.248	0
44	Pos003CFP.tif:0047-0081-0423:47	275	422.180	81.649	0
45	Pos003CFP.tif:0048-0081-0423:48	271	422.773	81.186	0
46	Pos003CFP.tif:0049-0082-0424:49	274	423.058	82.646	0
47	Pos003CFP.tif:0050-0085-0422:50	281	422.760	85.322	0
48	Pos003CFP.tif:0051-0090-0422:51	286	422.500	89.874	0
49	Pos003CFP.tif:0052-0094-0421:52	294	421.541	94.075	0
50	Pos003CFP.tif:0053-0098-0422:53	297	422.429	97.746	0
51	Pos003CFP.tif:0054-0104-0423:54	290	422.648	103.097	0
52	Pos003CFP.tif:0055-0127-0424:55	248	423.702	126.673	0
53	Pos003CFP.tif:0056-0137-0431:56	219	431.304	137.514	0
54	Pos003CFP.tif:0057-0137-0431:57	241	430.695	137.533	0
55	Pos003CFP.tif:0058-0138-0431:58	259	431.446	137.959	0
56	Pos003CFP.tif:0059-0137-0431:59	276	430.786	137.790	0
57	Pos003CFP.tif:0060-0139-0431:60	280	431.221	139.568	0
58	Pos003CFP.tif:0061-0144-0432:61	289	432.022	144.742	0
59	Pos003CFP.tif:0062-0154-0433:62	279	432.697	154.704	0
60	Pos003CFP.tif:0063-0154-0433:63	292	432.548	154.490	0
61	Pos003CFP.tif:0064-0155-0434:64	289	433.244	154.690	0
62	Pos003CFP.tif:0065-0156-0434:65	294	433.915	155.510	0
63	Pos003CFP.tif:0066-0165-0436:66	271	435.851	165.083	0
64	Pos003CFP.tif:0067-0172-0441:67	276	440.047	172.065	0
65	Pos003CFP.tif:0068-0173-0442:68	287	441.660	173.375	0
66	Pos003CFP.tif:0069-0185-0448:69	281	447.279	184.514	0
67	Pos003CFP.tif:0070-0190-0451:70	285	450.812	189.696	0
68	Pos003CFP.tif:0071-0190-0450:71	283	450.221	189.825	0
69	Pos003CFP.tif:0072-0192-0451:72	294	451.252	191.235	0
70	Pos003CFP.tif:0073-0198-0455:73	295	455.110	197.469	0
