 	Label	Area	X	Y	Division
1	Pos001CFP-2.tif:0004-0253-0169:4	322	168.981	252.634	1
2	Pos001CFP-2.tif:0005-0247-0170:5	166	169.994	247.482	0
3	Pos001CFP-2.tif:0006-0243-0169:6	204	169.338	243.750	0
4	Pos001CFP-2.tif:0007-0238-0162:7	278	162.335	238.216	0
5	Pos001CFP-2.tif:0008-0234-0156:8	283	156.426	234.913	0
6	Pos001CFP-2.tif:0009-0232-0152:9	282	151.933	232.851	0
7	Pos001CFP-2.tif:0010-0229-0149:10	283	149.521	229.518	0
8	Pos001CFP-2.tif:0011-0230-0152:11	300	152.193	230.373	0
9	Pos001CFP-2.tif:0012-0227-0148:12	300	147.913	228.007	0
10	Pos001CFP-2.tif:0013-0222-0142:13	306	142.082	222.908	0
11	Pos001CFP-2.tif:0014-0214-0136:14	295	136.608	213.815	0
12	Pos001CFP-2.tif:0015-0207-0129:15	296	129.733	207.274	0
13	Pos001CFP-2.tif:0016-0203-0122:16	303	122.216	203.394	0
14	Pos001CFP-2.tif:0017-0207-0113:17	281	113.165	207.169	0
15	Pos001CFP-2.tif:0018-0216-0106:18	273	106.522	216.203	0
16	Pos001CFP-2.tif:0019-0225-0106:19	278	105.986	224.824	0
17	Pos001CFP-2.tif:0020-0230-0108:20	266	108.056	230.342	0
18	Pos001CFP-2.tif:0021-0234-0109:21	255	108.241	234.100	0
19	Pos001CFP-2.tif:0022-0234-0107:22	266	107.263	234.169	0
20	Pos001CFP-2.tif:0023-0232-0105:23	268	105.813	232.623	0
21	Pos001CFP-2.tif:0024-0248-0096:24	241	96.629	248.724	0
22	Pos001CFP-2.tif:0025-0277-0072:25	198	72.571	277.035	0
23	Pos001CFP-2.tif:0026-0290-0061:26	225	60.638	289.642	0
24	Pos001CFP-2.tif:0027-0300-0051:27	255	52.108	301.112	0
25	Pos001CFP-2.tif:0028-0312-0050:28	273	50.350	312.397	0
26	Pos001CFP-2.tif:0029-0313-0053:29	271	53.607	314.046	0
27	Pos001CFP-2.tif:0030-0309-0056:30	266	56.098	309.233	0
28	Pos001CFP-2.tif:0031-0302-0055:31	260	55.546	303.042	0
29	Pos001CFP-2.tif:0032-0293-0058:32	248	58.956	293.714	0
30	Pos001CFP-2.tif:0033-0277-0076:33	257	76.196	277.329	0
31	Pos001CFP-2.tif:0034-0258-0088:34	272	88.342	258.949	0
32	Pos001CFP-2.tif:0035-0259-0095:35	265	95.157	259.360	0
33	Pos001CFP-2.tif:0036-0252-0098:36	273	97.844	252.401	0
34	Pos001CFP-2.tif:0037-0246-0099:37	264	99.352	245.856	0
35	Pos001CFP-2.tif:0038-0240-0098:38	263	98.838	239.800	0
36	Pos001CFP-2.tif:0039-0230-0097:39	265	97.681	230.047	0
37	Pos001CFP-2.tif:0040-0220-0082:40	264	82.701	219.913	0
38	Pos001CFP-2.tif:0041-0218-0066:41	276	67.388	217.946	0
39	Pos001CFP-2.tif:0042-0220-0053:42	258	52.899	220.318	0
40	Pos001CFP-2.tif:0043-0217-0039:43	246	39.455	217.541	0
41	Pos001CFP-2.tif:0044-0216-0029:44	248	29.742	216.073	0
42	Pos001CFP-2.tif:0045-0216-0030:45	268	30.414	216.149	0
43	Pos001CFP-2.tif:0046-0216-0038:46	276	38.239	215.779	0
44	Pos001CFP-2.tif:0047-0217-0056:47	279	56.726	217.278	0
45	Pos001CFP-2.tif:0048-0221-0071:48	280	71.607	220.911	0
46	Pos001CFP-2.tif:0049-0222-0074:49	277	74.930	222.298	0
47	Pos001CFP-2.tif:0050-0228-0078:50	274	77.850	227.934	0
48	Pos001CFP-2.tif:0051-0230-0082:51	287	82.214	230.347	0
49	Pos001CFP-2.tif:0052-0233-0087:52	266	87.444	232.823	0
50	Pos001CFP-2.tif:0053-0238-0096:53	249	95.584	238.195	0
51	Pos001CFP-2.tif:0054-0239-0100:54	226	100.274	239.761	0
52	Pos001CFP-2.tif:0055-0233-0096:55	239	95.793	233.776	0
53	Pos001CFP-2.tif:0056-0218-0083:56	247	83.779	217.743	0
54	Pos001CFP-2.tif:0057-0209-0070:57	206	70.388	209.835	0
55	Pos001CFP-2.tif:0058-0207-0064:58	272	64.169	206.938	0
56	Pos001CFP-2.tif:0059-0209-0055:59	277	55.572	208.861	0
57	Pos001CFP-2.tif:0060-0208-0045:60	274	45.000	208.237	0
58	Pos001CFP-2.tif:0061-0204-0037:61	266	37.429	204.455	0
59	Pos001CFP-2.tif:0062-0200-0018:62	248	18.593	200.577	0
60	Pos001CFP-2.tif:0063-0196-0011:63	258	11.725	196.628	0
