 	Label	Area	X	Y	Division
1	Pos002CFP-2.tif:0005-0099-0171:5	403	171.041	99.890	1
2	Pos002CFP-2.tif:0006-0089-0154:6	173	154.176	89.754	0
3	Pos002CFP-2.tif:0007-0088-0148:7	246	147.972	87.927	0
4	Pos002CFP-2.tif:0008-0082-0139:8	352	139.011	82.162	0
5	Pos002CFP-2.tif:0009-0081-0135:9	364	136.179	80.868	0
6	Pos002CFP-2.tif:0010-0082-0139:10	336	140.051	81.854	0
7	Pos002CFP-2.tif:0011-0086-0143:11	364	143.368	86.558	0
8	Pos002CFP-2.tif:0012-0091-0154:12	359	154.091	91.408	0
9	Pos002CFP-2.tif:0013-0089-0157:13	352	156.599	89.588	0
10	Pos002CFP-2.tif:0014-0091-0160:14	352	160.284	91.287	0
11	Pos002CFP-2.tif:0015-0110-0192:15	324	192.617	110.725	0
12	Pos002CFP-2.tif:0016-0113-0204:16	296	204.385	113.068	0
13	Pos002CFP-2.tif:0017-0116-0215:17	291	215.634	115.995	0
14	Pos002CFP-2.tif:0018-0125-0233:18	250	233.204	124.832	0
15	Pos002CFP-2.tif:0019-0134-0253:19	218	253.330	134.427	0
16	Pos002CFP-2.tif:0020-0147-0278:20	210	278.281	146.733	0
17	Pos002CFP-2.tif:0021-0147-0286:21	204	285.853	147.696	0
18	Pos002CFP-2.tif:0022-0160-0305:22	226	305.084	159.920	0
19	Pos002CFP-2.tif:0023-0170-0335:23	313	335.417	171.200	0
20	Pos002CFP-2.tif:0024-0175-0352:24	314	352.424	174.828	0
21	Pos002CFP-2.tif:0025-0176-0380:25	275	380.856	176.504	0
22	Pos002CFP-2.tif:0026-0185-0397:26	265	397.236	185.326	0
23	Pos002CFP-2.tif:0027-0185-0399:27	310	399.694	185.587	0
24	Pos002CFP-2.tif:0028-0174-0406:28	228	406.022	174.873	0
25	Pos002CFP-2.tif:0029-0172-0423:29	257	424.263	172.111	0
26	Pos002CFP-2.tif:0030-0171-0430:30	279	430.507	171.238	0
27	Pos002CFP-2.tif:0031-0169-0414:31	274	413.843	170.252	0
28	Pos002CFP-2.tif:0032-0168-0408:32	250	407.176	169.160	0
29	Pos002CFP-2.tif:0033-0161-0399:33	285	398.904	161.086	0
30	Pos002CFP-2.tif:0034-0172-0414:34	253	414.002	172.947	0
31	Pos002CFP-2.tif:0035-0169-0420:35	289	419.884	169.763	0
32	Pos002CFP-2.tif:0036-0169-0426:36	293	425.466	169.998	0
33	Pos002CFP-2.tif:0037-0170-0414:37	284	414.088	170.437	0
34	Pos002CFP-2.tif:0038-0168-0415:38	289	414.836	168.348	0
35	Pos002CFP-2.tif:0039-0166-0415:39	306	414.889	165.846	0
36	Pos002CFP-2.tif:0040-0164-0423:40	294	423.384	164.701	0
37	Pos002CFP-2.tif:0041-0166-0429:41	294	428.524	166.558	0
38	Pos002CFP-2.tif:0042-0167-0433:42	297	432.675	167.904	0
39	Pos002CFP-2.tif:0043-0168-0431:43	295	430.578	168.924	0
40	Pos002CFP-2.tif:0044-0170-0431:44	296	431.233	170.375	0
41	Pos002CFP-2.tif:0045-0171-0428:45	302	428.189	171.136	0
42	Pos002CFP-2.tif:0046-0173-0427:46	302	427.344	173.487	0
43	Pos002CFP-2.tif:0047-0174-0429:47	308	429.110	174.117	0
44	Pos002CFP-2.tif:0048-0174-0432:48	294	432.020	174.405	0
45	Pos002CFP-2.tif:0049-0172-0434:49	295	434.076	172.171	0
46	Pos002CFP-2.tif:0050-0170-0436:50	293	435.712	170.797	0
47	Pos002CFP-2.tif:0051-0169-0441:51	299	440.634	169.500	0
48	Pos002CFP-2.tif:0052-0169-0445:52	280	444.861	169.118	0
49	Pos002CFP-2.tif:0053-0169-0446:53	271	446.533	169.290	0
50	Pos002CFP-2.tif:0054-0171-0444:54	289	444.106	171.106	0
51	Pos002CFP-2.tif:0055-0171-0441:55	277	441.771	170.915	0
52	Pos002CFP-2.tif:0056-0170-0436:56	250	436.548	170.576	0
53	Pos002CFP-2.tif:0057-0171-0439:57	276	438.449	171.678	0
54	Pos002CFP-2.tif:0058-0171-0440:58	292	439.599	171.298	0
55	Pos002CFP-2.tif:0059-0171-0436:59	284	435.891	172.007	0
56	Pos002CFP-2.tif:0060-0169-0431:60	281	431.198	169.760	0
57	Pos002CFP-2.tif:0061-0169-0433:61	286	432.689	169.297	0
58	Pos002CFP-2.tif:0062-0169-0431:62	282	430.950	169.379	0
59	Pos002CFP-2.tif:0063-0168-0433:63	294	432.952	168.690	0
60	Pos002CFP-2.tif:0064-0167-0429:64	282	429.145	167.741	0
61	Pos002CFP-2.tif:0065-0167-0427:65	286	426.724	166.993	0
62	Pos002CFP-2.tif:0066-0166-0423:66	293	422.991	166.524	0
63	Pos002CFP-2.tif:0067-0166-0425:67	298	424.856	166.500	0
64	Pos002CFP-2.tif:0068-0164-0420:68	296	420.304	165.057	0
65	Pos002CFP-2.tif:0069-0166-0423:69	301	422.792	166.045	0
66	Pos002CFP-2.tif:0070-0164-0414:70	303	414.546	164.229	0
67	Pos002CFP-2.tif:0071-0164-0420:71	288	420.229	164.701	0
68	Pos002CFP-2.tif:0072-0165-0418:72	291	417.706	165.448	0
69	Pos002CFP-2.tif:0073-0165-0414:73	283	414.588	165.910	0
