 	Label	Area	X	Y	Division
39	Pos002CFP-2.tif:0039-0487-0614:39	345	613.549	487.274	0
40	Pos002CFP-2.tif:0040-0480-0609:40	340	609.094	479.956	0
41	Pos002CFP-2.tif:0041-0466-0603:41	343	602.445	466.538	0
42	Pos002CFP-2.tif:0042-0457-0598:42	349	597.403	456.821	0
43	Pos002CFP-2.tif:0043-0451-0593:43	343	593.526	451.255	0
44	Pos002CFP-2.tif:0044-0449-0592:44	357	592.049	448.368	0
45	Pos002CFP-2.tif:0045-0446-0590:45	350	589.751	445.957	0
46	Pos002CFP-2.tif:0046-0444-0588:46	348	587.534	443.868	0
47	Pos002CFP-2.tif:0047-0442-0586:47	349	585.463	441.191	0
48	Pos002CFP-2.tif:0048-0438-0583:48	351	583.164	438.110	0
49	Pos002CFP-2.tif:0049-0432-0578:49	345	577.497	431.486	0
50	Pos002CFP-2.tif:0050-0423-0572:50	334	571.512	422.030	0
51	Pos002CFP-2.tif:0051-0406-0561:51	305	560.874	404.720	0
52	Pos002CFP-2.tif:0052-0395-0558:52	308	557.942	394.003	0
53	Pos002CFP-2.tif:0053-0390-0556:53	328	555.713	389.470	0
54	Pos002CFP-2.tif:0054-0388-0554:54	342	553.471	387.912	0
55	Pos002CFP-2.tif:0055-0388-0553:55	335	552.664	387.354	0
56	Pos002CFP-2.tif:0056-0388-0553:56	327	553.109	388.011	0
57	Pos002CFP-2.tif:0057-0388-0554:57	331	553.696	387.509	0
58	Pos002CFP-2.tif:0058-0385-0554:58	331	553.533	385.270	0
59	Pos002CFP-2.tif:0059-0379-0550:59	322	549.975	378.981	0
60	Pos002CFP-2.tif:0060-0366-0544:60	336	543.512	365.970	0
61	Pos002CFP-2.tif:0061-0337-0532:61	272	532.283	336.309	0
62	Pos002CFP-2.tif:0062-0322-0537:62	267	536.433	320.919	0
63	Pos002CFP-2.tif:0063-0318-0536:63	332	535.021	317.846	0
64	Pos002CFP-2.tif:0064-0316-0536:64	347	535.290	315.512	0
65	Pos002CFP-2.tif:0065-0312-0539:65	341	538.550	311.242	0
66	Pos002CFP-2.tif:0066-0308-0547:66	306	546.366	307.997	0
67	Pos002CFP-2.tif:0067-0304-0554:67	312	553.837	305.388	0
68	Pos002CFP-2.tif:0068-0296-0569:68	251	569.727	297.133	0
69	Pos002CFP-2.tif:0069-0301-0574:69	262	574.210	301.569	0
70	Pos002CFP-2.tif:0070-0316-0579:70	259	578.187	316.728	0
71	Pos002CFP-2.tif:0071-0324-0580:71	276	580.054	325.051	0
72	Pos002CFP-2.tif:0072-0331-0584:72	316	583.509	331.307	0
73	Pos002CFP-2.tif:0073-0335-0587:73	319	586.472	335.133	0
74	Pos002CFP-2.tif:0073-0335-0587:73	319	586.472	335.133	0
