 	Label	Area	X	Y	Division
1	Pos003CFP.tif:0001-0277-0672:1	632	672.152	277.326	0
2	Pos003CFP.tif:0002-0276-0683:2	610	682.903	276.331	0
3	Pos003CFP.tif:0003-0274-0683:3	546	683.308	274.024	0
4	Pos003CFP.tif:0004-0274-0686:4	516	686.308	274.172	0
5	Pos003CFP.tif:0005-0271-0686:5	460	686.511	271.763	1
6	Pos003CFP.tif:0006-0278-0682:6	209	682.132	277.773	0
7	Pos003CFP.tif:0007-0283-0684:7	245	685.324	282.847	0
8	Pos003CFP.tif:0008-0283-0689:8	159	690.733	283.777	0
9	Pos003CFP.tif:0009-0286-0690:9	188	690.479	287.064	0
10	Pos003CFP.tif:0010-0287-0684:10	195	685.500	287.444	0
11	Pos003CFP.tif:0011-0290-0681:11	157	683.131	289.258	0
12	Pos003CFP.tif:0012-0293-0679:12	156	679.936	291.763	0
13	Pos003CFP.tif:0013-0293-0680:13	205	680.027	292.329	0
14	Pos003CFP.tif:0014-0290-0675:14	193	675.236	289.764	0
15	Pos003CFP.tif:0015-0290-0672:15	183	672.615	290.052	0
16	Pos003CFP.tif:0016-0292-0669:16	180	670.667	292.672	0
17	Pos003CFP.tif:0017-0292-0669:17	180	670.667	292.672	0
18	Pos003CFP.tif:0018-0294-0671:18	341	672.348	292.148	0
19	Pos003CFP.tif:0019-0294-0673:19	349	675.540	293.122	0
20	Pos003CFP.tif:0020-0286-0683:20	330	684.982	286.448	0
21	Pos003CFP.tif:0021-0280-0686:21	320	687.450	282.081	0
22	Pos003CFP.tif:0022-0277-0687:22	278	688.903	279.309	0
23	Pos003CFP.tif:0023-0281-0691:23	303	691.632	283.054	0
24	Pos003CFP.tif:0024-0285-0681:24	325	683.285	286.666	0
25	Pos003CFP.tif:0025-0299-0670:25	316	671.734	298.449	0
26	Pos003CFP.tif:0026-0306-0655:26	317	657.708	306.241	0
27	Pos003CFP.tif:0027-0302-0674:27	341	675.749	301.400	0
28	Pos003CFP.tif:0028-0293-0682:28	325	684.045	293.482	0
29	Pos003CFP.tif:0029-0288-0684:29	324	686.238	289.920	0
30	Pos003CFP.tif:0030-0290-0682:30	331	683.636	291.989	0
31	Pos003CFP.tif:0031-0307-0655:31	307	657.731	306.865	0
32	Pos003CFP.tif:0032-0309-0650:32	306	651.601	309.056	0
33	Pos003CFP.tif:0033-0301-0670:33	342	672.041	301.608	0
34	Pos003CFP.tif:0034-0293-0683:34	321	685.086	294.157	0
35	Pos003CFP.tif:0035-0287-0690:35	319	691.303	289.136	0
36	Pos003CFP.tif:0036-0288-0687:36	315	688.030	289.278	0
37	Pos003CFP.tif:0037-0286-0687:37	311	687.767	286.587	0
38	Pos003CFP.tif:0038-0282-0681:38	320	681.350	284.188	0
39	Pos003CFP.tif:0039-0282-0681:39	312	680.612	281.881	0
40	Pos003CFP.tif:0040-0278-0682:40	303	681.596	277.840	0
41	Pos003CFP.tif:0041-0279-0677:41	306	676.134	279.065	0
42	Pos003CFP.tif:0042-0266-0679:42	297	678.938	266.631	0
43	Pos003CFP.tif:0043-0263-0666:43	298	665.168	262.577	0
44	Pos003CFP.tif:0044-0264-0669:44	316	668.528	262.902	0
45	Pos003CFP.tif:0045-0268-0677:45	327	676.118	266.369	0
46	Pos003CFP.tif:0046-0276-0679:46	325	678.386	274.346	0
47	Pos003CFP.tif:0047-0281-0683:47	320	681.097	279.984	0
48	Pos003CFP.tif:0048-0283-0680:48	322	678.814	283.264	0
49	Pos003CFP.tif:0049-0280-0681:49	329	680.074	280.445	0
50	Pos003CFP.tif:0050-0283-0678:50	325	677.574	284.140	0
51	Pos003CFP.tif:0051-0293-0671:51	327	670.372	295.047	0
52	Pos003CFP.tif:0052-0298-0667:52	326	666.822	300.132	0
53	Pos003CFP.tif:0053-0300-0665:53	310	664.019	301.552	0
54	Pos003CFP.tif:0054-0303-0664:54	309	662.617	303.396	0
55	Pos003CFP.tif:0055-0302-0665:55	300	663.500	301.167	0
56	Pos003CFP.tif:0056-0303-0660:56	313	658.733	302.363	0
57	Pos003CFP.tif:0057-0304-0654:57	302	652.334	303.530	0
58	Pos003CFP.tif:0058-0311-0646:58	299	644.490	310.503	0
59	Pos003CFP.tif:0059-0304-0665:59	303	663.942	303.150	0
60	Pos003CFP.tif:0060-0297-0677:60	307	676.138	296.435	0
61	Pos003CFP.tif:0061-0297-0679:61	311	678.124	296.008	0
62	Pos003CFP.tif:0062-0294-0678:62	310	677.103	293.197	0
63	Pos003CFP.tif:0063-0295-0670:63	321	668.279	294.531	0
64	Pos003CFP.tif:0064-0299-0666:64	333	664.698	298.836	0
65	Pos003CFP.tif:0065-0299-0665:65	324	664.028	298.673	0
66	Pos003CFP.tif:0066-0299-0668:66	327	666.943	298.604	0
67	Pos003CFP.tif:0067-0298-0672:67	320	670.247	297.706	0
68	Pos003CFP.tif:0068-0293-0684:68	294	682.990	291.599	0
69	Pos003CFP.tif:0069-0290-0691:69	304	690.510	289.164	0
70	Pos003CFP.tif:0070-0291-0686:70	316	684.715	290.073	0
71	Pos003CFP.tif:0071-0291-0681:71	318	680.226	290.138	0
72	Pos003CFP.tif:0072-0292-0682:72	319	680.738	291.014	0
73	Pos003CFP.tif:0073-0292-0680:73	318	679.371	290.698	0
