 	Label	Area	X	Y	Division
1	Pos002CFP-2.tif:0006-0423-0588:6	626	587.839	422.481	1
2	Pos002CFP-2.tif:0007-0422-0586:7	164	586.049	422.116	0
3	Pos002CFP-2.tif:0008-0416-0584:8	202	583.812	415.376	0
4	Pos002CFP-2.tif:0009-0408-0580:9	291	580.287	407.500	0
5	Pos002CFP-2.tif:0010-0401-0577:10	282	577.152	401.060	0
6	Pos002CFP-2.tif:0011-0402-0578:11	310	578.355	402.597	0
7	Pos002CFP-2.tif:0012-0401-0576:12	341	576.268	401.336	0
8	Pos002CFP-2.tif:0013-0400-0575:13	356	574.225	400.396	0
9	Pos002CFP-2.tif:0014-0400-0572:14	364	572.245	399.717	0
10	Pos002CFP-2.tif:0015-0396-0570:15	367	569.879	396.380	0
11	Pos002CFP-2.tif:0016-0393-0567:16	370	567.319	393.308	0
12	Pos002CFP-2.tif:0017-0390-0564:17	380	564.000	390.103	0
13	Pos002CFP-2.tif:0018-0385-0560:18	387	559.668	385.221	0
14	Pos002CFP-2.tif:0019-0380-0555:19	383	554.910	379.884	0
15	Pos002CFP-2.tif:0020-0371-0550:20	383	549.832	370.615	0
16	Pos002CFP-2.tif:0021-0364-0544:21	346	542.971	364.457	0
17	Pos002CFP-2.tif:0022-0348-0534:22	240	534.542	348.571	0
18	Pos002CFP-2.tif:0023-0343-0527:23	219	526.979	343.596	0
19	Pos002CFP-2.tif:0024-0333-0519:24	1	519.500	333.500	0
20	Pos002CFP-2.tif:0025-0347-0514:25	333	513.533	347.260	0
21	Pos002CFP-2.tif:0026-0362-0505:26	311	504.876	361.590	0
22	Pos002CFP-2.tif:0027-0368-0508:27	348	507.353	368.491	0
23	Pos002CFP-2.tif:0028-0370-0512:28	345	511.920	370.396	0
24	Pos002CFP-2.tif:0029-0365-0510:29	220	509.945	365.677	0
25	Pos002CFP-2.tif:0030-0365-0509:30	205	509.432	365.583	0
26	Pos002CFP-2.tif:0031-0368-0512:31	245	512.549	368.116	0
27	Pos002CFP-2.tif:0032-0374-0513:32	344	513.619	373.721	0
28	Pos002CFP-2.tif:0033-0416-0509:33	292	509.866	416.312	0
29	Pos002CFP-2.tif:0034-0430-0512:34	343	512.558	431.217	0
30	Pos002CFP-2.tif:0035-0430-0510:35	297	510.133	430.227	0
31	Pos002CFP-2.tif:0036-0451-0510:36	292	510.812	450.500	0
32	Pos002CFP-2.tif:0037-0456-0514:37	312	514.337	455.881	0
33	Pos002CFP-2.tif:0038-0458-0518:38	315	518.516	457.827	0
34	Pos002CFP-2.tif:0039-0461-0518:39	335	518.616	461.363	0
35	Pos002CFP-2.tif:0040-0464-0521:40	334	521.626	463.578	0
36	Pos002CFP-2.tif:0041-0468-0517:41	332	517.753	467.852	0
37	Pos002CFP-2.tif:0042-0470-0515:42	323	515.667	470.125	0
38	Pos002CFP-2.tif:0043-0471-0503:43	324	503.219	470.843	0
39	Pos002CFP-2.tif:0044-0470-0497:44	325	497.731	470.238	0
40	Pos002CFP-2.tif:0045-0474-0503:45	324	503.164	474.330	0
41	Pos002CFP-2.tif:0046-0491-0520:46	344	520.584	490.410	0
42	Pos002CFP-2.tif:0047-0492-0521:47	344	521.581	491.352	0
43	Pos002CFP-2.tif:0048-0493-0520:48	348	520.284	492.471	0
44	Pos002CFP-2.tif:0049-0492-0519:49	349	519.362	491.497	0
45	Pos002CFP-2.tif:0050-0504-0508:50	275	508.089	503.656	0
46	Pos002CFP-2.tif:0051-0522-0488:51	317	488.039	521.402	0
47	Pos002CFP-2.tif:0052-0522-0484:52	341	483.864	522.236	0
48	Pos002CFP-2.tif:0053-0530-0493:53	315	492.329	529.963	0
49	Pos002CFP-2.tif:0054-0544-0505:54	309	504.558	543.571	0
50	Pos002CFP-2.tif:0055-0551-0506:55	300	506.163	550.410	0
51	Pos002CFP-2.tif:0056-0569-0490:56	291	490.122	569.631	0
52	Pos002CFP-2.tif:0057-0585-0484:57	278	484.460	585.281	0
53	Pos002CFP-2.tif:0058-0591-0485:58	297	484.975	590.907	0
54	Pos002CFP-2.tif:0059-0600-0480:59	284	480.799	600.370	0
55	Pos002CFP-2.tif:0060-0604-0477:60	287	477.232	604.497	0
56	Pos002CFP-2.tif:0061-0602-0468:61	299	468.423	602.189	0
57	Pos002CFP-2.tif:0062-0593-0454:62	293	453.906	593.565	0
58	Pos002CFP-2.tif:0063-0589-0447:63	310	447.413	588.984	0
59	Pos002CFP-2.tif:0064-0568-0419:64	286	418.864	569.059	0
60	Pos002CFP-2.tif:0065-0561-0406:65	286	406.206	561.094	0
61	Pos002CFP-2.tif:0066-0554-0395:66	265	395.092	554.036	0
62	Pos002CFP-2.tif:0067-0552-0387:67	260	386.904	552.458	0
63	Pos002CFP-2.tif:0068-0552-0386:68	279	385.507	551.765	0
64	Pos002CFP-2.tif:0069-0551-0387:69	279	387.116	550.478	0
65	Pos002CFP-2.tif:0070-0548-0386:70	291	386.716	547.696	0
66	Pos002CFP-2.tif:0071-0559-0391:71	310	391.571	558.713	0
67	Pos002CFP-2.tif:0072-0555-0392:72	303	393.269	554.853	0
68	Pos002CFP-2.tif:0073-0542-0393:73	305	393.602	542.389	0
